id,x,y
3.49414501E8,4589696.490999916,5810755.796048692
3.49444001E8,4584679.534313575,5827979.612098219
3.49454001E8,4588180.991695231,5817680.375493427
3.49456401E8,4606505.462385002,5819252.207541264
3.49465901E8,4594532.891127731,5820472.426283819
3.49467501E8,4597493.022977967,5820228.664886737
3.49471001E8,4591193.822488401,5832428.839553596
3.49496101E8,4607426.559782597,5810655.52843212
3.49503301E8,4586512.367425502,5814741.967343658
3.49509501E8,4595025.9175788835,5810598.864131982
3.49510601E8,4594805.641805878,5815135.451728089
3.49510801E8,4608450.113391497,5822826.31945028
3.49514401E8,4597499.178206096,5811378.467832123
3.49515901E8,4587597.1073035,5821314.467557457
3.49546101E8,4603444.364776073,5820852.156577102
3.49548601E8,4595183.3170744395,5813621.909848938
3.49551801E8,4595966.846376985,5824206.420383292
3.49562301E8,4594076.7265228005,5821101.829852236
3.49563301E8,4598771.491950237,5817462.297240079
3.49598701E8,4579961.886175412,5822404.895133215
3.49602901E8,4608936.488745101,5823179.356425018
3.49614801E8,4597824.137847054,5815653.391214038
3.49615001E8,4592630.765377599,5824314.030212373
3.49623301E8,4607228.2627385,5825764.644894924
3.49644001E8,4591209.614224966,5822077.605999248
3.49644201E8,4589372.9350480065,5818387.016332933
3.49672201E8,4600710.625899173,5822247.13386142
3.49694101E8,4592102.523062322,5813888.725607072
3.49713401E8,4598117.396067568,5810577.455662921
3.49713501E8,4601114.868921313,5825298.0254150545
3.49717701E8,4582879.953337768,5816971.575158955
3.49748101E8,4596332.257852457,5806540.0345712835
3.49759701E8,4594461.221983611,5822750.791742885
3.49774601E8,4594040.390612726,5819260.128389086
3.49776901E8,4592902.357184693,5819406.456016376
3.49777601E8,4588799.5082620755,5821501.959809593
3.49779101E8,4597051.241943594,5815966.208462874
3.49792301E8,4589578.633623885,5810146.124831288
3.49792901E8,4589893.753553789,5811337.068675426
3.49795201E8,4592033.704568409,5812010.782638151
3.49806201E8,4599090.400789531,5823069.778841568
3.49806801E8,4591044.070229114,5819528.97948073
3.49809901E8,4609333.939974588,5823368.840905171
3.49811201E8,4598317.665902954,5824580.857158008
3.49811601E8,4586785.158406591,5817204.82387233
3.49812401E8,4599245.200206225,5820508.072675106
3.49817901E8,4597784.526727125,5825140.835813872
3.49821101E8,4609360.156122087,5824041.480491963
3.49843001E8,4601426.188478766,5808838.454425641
3.49846101E8,4587079.837312579,5816991.164693457
3.49847301E8,4586453.507463107,5812082.393559038
3.49851201E8,4587614.977236065,5814158.00069636
3.49872801E8,4597560.327638692,5821237.296841085
3.49875301E8,4598154.248531804,5823005.169631794
3.49882301E8,4591828.763352446,5822707.217318093
3.49891701E8,4592689.886873835,5818108.28195196
3.49899101E8,4589421.45260207,5816019.149869004
3.49929601E8,4587958.523849234,5821445.0728539415
3.49956701E8,4596184.209320373,5815378.51482294
3.49962901E8,4590170.651084908,5821825.803570407
3.49967101E8,4606260.561981901,5813936.9358330155
3.49989601E8,4601728.618303279,5826715.903164687
3.49994501E8,4583882.260157722,5824309.055380433
3.49995201E8,4611106.395932856,5814378.934825407
3.50006001E8,4594924.108600496,5820935.02866321
3.50010701E8,4594908.578243242,5824598.813491866
3.50026301E8,4607773.09356213,5824926.967682068
3.50045401E8,4600077.066374018,5824828.278153273
3.50046601E8,4610481.011297534,5820767.075145272
3.50054001E8,4587676.170891099,5816549.928587966
3.50055101E8,4588417.523922496,5827141.717035326
3.50069001E8,4587798.473945368,5820693.610898992
3.50078701E8,4595746.813645918,5813542.151035997
3.50081901E8,4601451.677613259,5827576.854321015
3.50094601E8,4580517.046250889,5824902.1114617735
3.50096901E8,4587816.498768316,5820536.900956388
3.50098201E8,4598601.335785337,5822071.5238655815
3.50110701E8,4580873.349600569,5825909.217518242
3.50160701E8,4588966.826149417,5822207.351597073
3.50163601E8,4604100.473990949,5827432.425748886
3.50167601E8,4579871.992537087,5817828.756608758
3.50174101E8,4587611.86389348,5826811.794340236
3.50194601E8,4590394.944155574,5817635.977088563
3.50208401E8,4592145.390073935,5813015.552731477
3.50215101E8,4589027.266507859,5821147.839871535
3.50218201E8,4594731.1412766455,5808891.076488058
3.50226101E8,4593311.142444927,5826294.551816964
3.50234201E8,4599542.113165614,5812784.594286946
3.50237201E8,4600395.746584712,5816108.193306543
3.50237701E8,4586328.3140573995,5814170.277925658
3.50246701E8,4581249.790554074,5825121.228759273
3.50248901E8,4608973.801461414,5814440.071884412
3.50250201E8,4587749.601450319,5820933.029571088
3.50252801E8,4590346.930101032,5825741.094486209
3.50254101E8,4595719.175447573,5809176.642510605
3.50258801E8,4600610.169294715,5818664.854161183
3.50261201E8,4601202.726511506,5827026.749197569
3.50279801E8,4589699.126237351,5813058.336422714
3.50280301E8,4598078.222673035,5825130.634203574
3.50284501E8,4581881.407952426,5810886.680871312
3.50301101E8,4586416.229259616,5818703.875954411
3.50304201E8,4614203.445259606,5810477.936622763
3.50319501E8,4599418.000693198,5823146.78960159
3.50329601E8,4597464.676806927,5818457.162734344
3.50333101E8,4596039.565253246,5805848.003659676
3.50335501E8,4602752.220488131,5827405.583792254
3.50345101E8,4596805.172991665,5824353.395377824
3.50345301E8,4597421.162198069,5814428.131103434
3.50350501E8,4594793.932527106,5818338.660412463
3.50354501E8,4606440.600444424,5825005.733164715
3.50361501E8,4606518.87864076,5827178.275352643
3.50373501E8,4604941.908770637,5821797.285693449
3.50376501E8,4601965.872029898,5820651.995849692
3.50378901E8,4584660.851752076,5821844.688581892
3.50396401E8,4590026.127804105,5821994.788906931
3.50407901E8,4609304.886396676,5824418.282081243
3.50429501E8,4600023.577498,5822457.38091814
3.50440301E8,4594308.272498534,5817681.197210256
3.50445801E8,4587196.739945505,5814239.0998269
3.50481101E8,4608207.115189195,5810611.192757808
3.50484001E8,4600612.271612055,5824761.148346043
3.50485101E8,4594283.79967585,5807731.484884878
3.50489101E8,4599529.369482574,5821708.607245546
3.50506701E8,4592955.312858842,5810344.634451527
3.50535801E8,4587098.397235779,5817670.893612253
3.50542801E8,4599821.035751284,5820046.972632252
3.50559901E8,4599811.195656667,5823309.476429195
3.50583701E8,4592662.850144362,5822731.329085372
3.50591201E8,4605410.519316645,5823460.6593449805
3.50599001E8,4581593.293735311,5822158.650949849
3.50613501E8,4603799.5109774405,5820810.701383506
3.50620001E8,4584940.441067356,5820602.017017679
3.50651501E8,4593982.287458753,5822639.832525836
3.50657501E8,4592055.778157564,5812054.93191036
3.50667101E8,4591921.171866178,5824740.931606016
3.50677601E8,4592464.247125883,5817619.461927058
3.50684901E8,4596823.387644815,5819065.998317864
3.50688601E8,4590356.3137855,5827588.457688268
3.50707401E8,4600176.805145667,5815265.603934519
3.50718001E8,4596446.961063376,5815739.581796276
3.50733201E8,4605673.498508726,5820898.739024061
3.50735001E8,4609447.051383903,5821898.9124658005
3.50749401E8,4587764.143842875,5820433.200092289
3.50751601E8,4592226.54563588,5814159.677737118
3.50758601E8,4591152.463427102,5831932.629439458
3.50759901E8,4598631.260398311,5822202.988629222
3.50767501E8,4600422.265640771,5812723.036744514
3.50775001E8,4599107.280121313,5817737.118156184
3.50775701E8,4590956.587986311,5819977.3736123005
3.50779101E8,4594259.354696596,5818357.567532335
3.50788101E8,4588633.101052298,5820277.140343278
3.50789401E8,4595325.051868976,5807061.28423863
3.50804201E8,4592375.197463808,5813527.100353207
3.50812101E8,4591417.500751503,5819057.529817349
3.50825301E8,4605614.754811558,5819429.434135387
3.50837801E8,4597265.0919134235,5824963.443810149
3.50843701E8,4606627.6021829685,5826423.012316995
3.50848601E8,4587636.101561707,5819349.335315338
3.50866501E8,4595495.967377687,5819044.952944601
3.50871701E8,4598025.177483788,5821353.550480741
3.50879701E8,4594874.2184228245,5810902.687677947
3.50882401E8,4585646.348619791,5817711.764297623
3.50886201E8,4595583.477747309,5822491.639903178
3.50890601E8,4590244.637440888,5831198.6621647775
3.50894901E8,4586839.339781739,5817770.204282648
3.50905201E8,4602329.87949619,5814742.213532194
3.50922701E8,4587736.960342636,5834627.215866231
3.50933401E8,4592181.795748837,5812726.76574262
3.50957601E8,4579431.004178826,5825091.957933637
3.50957701E8,4602952.4295567395,5814583.659758896
3.50992101E8,4599047.375945455,5824238.634215736
3.50994601E8,4592898.9175424175,5826987.340071629
3.51001601E8,4598905.229843705,5824836.6726137735
3.51003901E8,4596480.327349072,5825415.644139661
3.51026401E8,4600737.33363259,5832899.888310132
3.51029101E8,4606464.242410483,5823029.618648995
3.51031201E8,4602049.4013089705,5809811.014229495
3.51033701E8,4586149.7888112385,5819121.420569461
3.51045001E8,4592007.114018367,5813873.856271369
3.51052201E8,4588366.205873282,5819603.337508719
3.51077001E8,4588110.936530909,5813293.9306653
3.51077901E8,4601657.689672823,5826996.195623218
3.51079801E8,4599958.712660334,5812538.174233947
3.51082601E8,4593125.358882689,5819750.31773962
3.51087101E8,4600758.644049984,5822171.342521769
3.51088201E8,4582173.361054065,5825232.032108326
3.51097301E8,4598229.77294621,5822320.983644547
3.51098701E8,4580377.610435288,5815909.519419587
3.51102501E8,4584574.557896632,5820265.294945825
3.51103701E8,4587340.047480884,5819673.001743114
3.51161901E8,4605522.255892082,5819978.69265662
3.51164301E8,4592813.950047445,5825272.055494861
3.51206301E8,4591760.820220374,5820356.455846308
3.51208901E8,4585627.612295633,5812292.743678468
3.51224501E8,4595356.818336915,5825195.029615467
3.51240901E8,4595760.69768526,5823233.078233582
3.51246601E8,4587953.796342161,5831319.084995671
3.51248101E8,4593522.263110651,5833424.0244624615
3.51254301E8,4596095.754474356,5822989.929008476
3.51259201E8,4596088.592603462,5824795.809513683
3.51262801E8,4583656.746812155,5811192.371293936
3.51272401E8,4596361.952137957,5825108.768443024
3.51281601E8,4598897.976102735,5814080.877240428
3.51292401E8,4586059.629220737,5813621.180560351
3.51297001E8,4594839.920617888,5810772.694938155
3.51299301E8,4608924.412534352,5822963.416489031
3.51303401E8,4589357.32592589,5820738.119223789
3.51307001E8,4591162.303755222,5830050.933053424
3.51323201E8,4596832.190661073,5822372.225222528
3.51324101E8,4591672.267998424,5823231.620689661
3.51342301E8,4588193.649690503,5822268.814964986
3.51363001E8,4592673.967146569,5826876.945256354
3.51374401E8,4600768.325945885,5820468.361029062
3.51374501E8,4591935.434988483,5822987.732227492
3.51385801E8,4576045.446950816,5816350.7186525995
3.51415801E8,4586965.269897917,5821341.966597741
3.51428001E8,4590385.14679115,5815079.913318564
3.51428401E8,4603243.919863491,5827113.653662363
3.51436601E8,4600938.711557115,5814129.141283335
3.51449001E8,4591499.262807166,5815697.279924952
3.51480001E8,4586988.100484332,5821462.110817006
3.51482101E8,4606784.113011336,5822642.514170364
3.51487701E8,4608552.807542122,5811070.236870976
3.51489201E8,4596561.31875479,5808653.9154938
3.51494201E8,4595813.41334381,5823504.407430809
3.51496001E8,4600142.081793214,5810938.419381748
3.51504801E8,4599654.75888629,5816520.1363513
3.51510501E8,4594422.24263001,5826139.584411816
3.51516601E8,4588436.761500215,5820825.600037979
3.51519301E8,4605734.946452073,5820965.768943251
3.51522301E8,4579759.640651171,5821220.601965101
3.51529601E8,4588616.707838239,5818839.495282333
3.51530801E8,4597805.058273747,5825516.346897589
3.51546601E8,4599325.779442275,5824955.575711549
3.51551501E8,4578023.85724096,5813534.536843117
3.51559201E8,4598584.574003396,5824008.485706551
3.51561701E8,4607744.362221207,5821619.077502034
3.51566401E8,4586011.682103387,5823377.326701
3.51570701E8,4592894.463569492,5826684.829487079
3.51571701E8,4600674.475187889,5827684.452162383
3.51576101E8,4603885.6346154995,5828824.283632375
3.51583901E8,4601372.01449844,5821761.26207756
3.51595501E8,4598086.276535593,5823335.388128599
3.51597401E8,4602335.049680544,5825193.526702978
3.51601901E8,4598651.662541362,5824303.613338486
3.51606201E8,4592431.258168255,5819432.0430989
3.51638701E8,4604016.508657474,5821557.223145564
3.51649201E8,4606762.207653895,5812371.250239378
3.51676001E8,4598823.018464819,5821908.170588166
3.51687701E8,4592646.563624241,5814621.997998909
3.51696001E8,4597599.077431507,5816195.889659684
3.51720601E8,4593459.9141944675,5820096.19640192
3.51723901E8,4602228.4492142545,5820676.515246432
3.51731001E8,4595823.243705997,5821616.391158615
3.51734201E8,4591699.061493099,5824474.805568783
3.51756901E8,4596741.084613729,5817213.394837691
3.51760901E8,4581337.840284147,5823505.636959281
3.51765201E8,4579404.923069586,5824261.93624905
3.51780001E8,4581361.367631206,5824380.880292739
3.51781101E8,4597598.4816481,5820791.302059851
3.51801001E8,4599517.827856797,5811323.350872878
3.51803701E8,4606371.515743115,5826751.75697236
3.51811401E8,4589793.374178853,5818445.570727774
3.51812601E8,4577494.350856248,5822596.533519014
3.51815601E8,4584369.791758044,5810975.3469954375
3.51832901E8,4595741.431115895,5827932.504982892
3.51833801E8,4600833.270257355,5820501.288035328
3.51849401E8,4598856.289314267,5820780.413405779
3.51870001E8,4578808.2954220325,5823682.57159391
3.51888301E8,4598859.1373386625,5813540.22885038
3.51894001E8,4591957.578902043,5823756.062466493
3.51901301E8,4584094.663481398,5823852.184302003
3.51925101E8,4604433.907627319,5810577.254408274
3.51932101E8,4580244.176853298,5824195.043300763
3.51937701E8,4591462.15549342,5809707.987878884
3.51953501E8,4594011.482089146,5819474.732568909
3.51972501E8,4589222.6549058715,5823549.458012539
3.51973401E8,4594186.1201938875,5818040.799141415
3.51984801E8,4592254.629594712,5809363.495603971
3.52002601E8,4602710.788326636,5819961.750922299
3.52010301E8,4596287.432496097,5813181.616284324
3.52014201E8,4592704.676273377,5814948.201080781
3.52022801E8,4598480.46451792,5824818.731558846
3.52037101E8,4611358.5970094595,5814198.659447233
3.52041101E8,4602890.4621894555,5812217.052619764
3.52044701E8,4604004.223509906,5815323.120245047
3.52048501E8,4586078.486302404,5810946.104574281
3.52072401E8,4610006.323265825,5820756.808593478
3.52083301E8,4593689.986601068,5824703.55828414
3.52118501E8,4581028.972734186,5824442.355028753
3.52124901E8,4590236.91488699,5821893.828504213
3.52128101E8,4593826.541785676,5812135.118290181
3.52139101E8,4599665.282022802,5817437.193539648
3.52146701E8,4607821.466927923,5811388.15072058
3.52161401E8,4581492.288977882,5822753.201759386
3.52162501E8,4598873.487353771,5817324.24174899
3.52163001E8,4601186.438786496,5827088.681256094
3.52176601E8,4588927.254643081,5820821.117141737
3.52179201E8,4588104.874618293,5819072.3104340695
3.52180701E8,4589108.701935686,5816675.1125191385
3.52228801E8,4583443.904683926,5828638.939587849
3.52231801E8,4592043.630411473,5809169.235818259
3.52258501E8,4609058.989438677,5824181.003661636
3.52296401E8,4586694.907406531,5823440.4886189895
3.52335801E8,4592455.445717589,5819471.8765419945
3.52345201E8,4594787.049698632,5817998.254777733
3.52370301E8,4610299.835080649,5820860.187544076
3.52373801E8,4607423.688616718,5822426.985021558
3.52375901E8,4577045.54018787,5813663.3981182175
3.52403701E8,4608145.114917446,5821785.555979864
3.52412301E8,4598987.161908953,5820443.514358931
3.52415601E8,4598664.4393935315,5817707.440475631
3.52418401E8,4594256.353233148,5815530.5509185055
3.52425801E8,4593344.925900057,5813471.143986362
3.52432601E8,4586383.114713687,5820852.096318926
3.52443201E8,4613798.681367344,5811831.2240038365
3.52458501E8,4600387.04044322,5810275.105517959
3.52458801E8,4589198.517475293,5819685.133409758
3.52466301E8,4591762.877710147,5823871.4050503755
3.52472601E8,4600192.786645942,5822355.119314426
3.52473801E8,4598580.846116662,5817464.244768922
3.52482601E8,4596842.309225485,5807359.848646383
3.52485901E8,4577056.665015801,5824984.684322589
3.52513401E8,4602801.347930153,5810442.985723418
3.52514601E8,4596367.699810717,5813316.687190101
3.52516301E8,4581775.804881416,5826077.619592507
3.52517201E8,4600601.542456334,5820114.878981957
3.52526901E8,4592402.0055102995,5813846.844300651
3.52537301E8,4587525.837895744,5819016.37087437
3.52546301E8,4606726.1049367245,5827415.884545664
3.52548901E8,4591942.253743932,5824757.730288783
3.52551201E8,4587449.918509352,5830932.677740628
3.52552401E8,4594444.91064988,5825057.631699011
3.52576801E8,4590960.985616485,5819454.361953627
3.52581301E8,4588122.880313354,5817991.137904745
3.52589001E8,4588110.305034456,5831011.41621871
3.52605801E8,4600950.079619528,5813734.963674729
3.52610301E8,4604120.220185528,5820994.925756433
3.52610401E8,4598387.671324115,5819514.739053728
3.52611301E8,4585891.585481222,5812849.818844913
3.52611401E8,4576185.4554953445,5813571.172399986
3.52611901E8,4590373.160073546,5817591.691256887
3.52628401E8,4604587.8781443685,5814001.049507609
3.52629801E8,4596880.928742348,5816579.855176316
3.52645801E8,4593163.138775942,5828148.875327753
3.52646601E8,4589624.225620062,5826313.602578147
3.52650101E8,4593495.885867533,5819702.418741998
3.52654501E8,4592044.987045486,5810816.2786154775
3.52662101E8,4617270.823481357,5811089.1381437415
3.52662601E8,4590924.365725256,5813932.412148988
3.52675501E8,4598344.287614112,5819417.5877956655
3.52683801E8,4588253.927502752,5819989.201520371
3.52703201E8,4603118.0703086825,5814511.934988208
3.52705101E8,4594585.534812748,5832376.663733749
3.52711101E8,4606001.695993679,5827542.149921948
3.52713101E8,4599302.681265382,5810974.102079099
3.52722401E8,4599011.7121886285,5826092.837277743
3.52728401E8,4584911.464017529,5821747.25783539
3.52728901E8,4604374.612583862,5821924.916335278
3.52746201E8,4598057.420112121,5825591.103836763
3.52763701E8,4586230.745551212,5812799.2256102245
3.52763901E8,4596914.434831198,5822262.31686875
3.52771901E8,4594851.378077252,5822833.547948691
3.52785901E8,4610709.952230278,5814588.110058734
3.52786401E8,4587094.298984559,5817028.228526879
3.52787101E8,4591192.781286113,5817919.568192444
3.52802001E8,4579355.802809652,5825210.791227006
3.52803001E8,4595476.097828911,5819417.062625976
3.52803201E8,4578281.266556331,5809662.395067797
3.52807001E8,4580685.706585418,5824815.823008883
3.52811601E8,4588074.953341937,5816015.3381020585
3.52852201E8,4578589.928356659,5822109.288740019
3.52862201E8,4591170.117036119,5811760.179476168
3.52874001E8,4602331.862815501,5828194.437229184
3.52877201E8,4599079.112905342,5824781.435265073
3.52878101E8,4588687.15007813,5812196.107615649
3.52883001E8,4604828.227773753,5826198.252475204
3.52883801E8,4591161.497503978,5822771.817989078
3.52884001E8,4578677.3781261295,5825317.618775644
3.52889201E8,4588798.663430591,5820405.030201972
3.52899001E8,4602402.370221982,5813454.849756233
3.52903901E8,4589506.647695409,5827881.196782009
3.52914201E8,4607519.934655639,5820771.292680767
3.52920901E8,4606250.784076623,5813645.006713314
3.52930201E8,4589778.238725673,5819730.984188177
3.52936601E8,4598309.287512514,5817539.275816249
3.52941101E8,4608019.889290548,5820913.1021708725
3.52946301E8,4591665.958615691,5815273.521054202
3.52950501E8,4587275.907433393,5823194.667005881
3.52952901E8,4595671.689462663,5807185.385187791
3.52955001E8,4600187.448456992,5815848.302632663
3.52955601E8,4592675.045947094,5822882.492919801
3.52957901E8,4593666.687568112,5818027.795671075
3.52967301E8,4593940.752066718,5832501.488247572
3.52972501E8,4605283.3548821155,5820956.153759355
3.52973601E8,4602465.8888777755,5813903.347640117
3.53010201E8,4598553.421596888,5821586.374339209
3.53024001E8,4578123.975558833,5823967.709200551
3.53042301E8,4591622.627499705,5811699.329806327
3.53043101E8,4608721.959401998,5814468.57464668
3.53066801E8,4607109.5121875135,5810861.025302033
3.53067901E8,4592888.092065687,5814985.35660652
3.53073001E8,4590132.090237406,5817718.34975835
3.53130101E8,4592575.453403061,5826975.217436222
3.53145101E8,4610708.600236258,5815241.739760181
3.53149901E8,4592395.018925478,5829067.616477418
3.53167901E8,4598157.8463180065,5818139.613643118
3.53171301E8,4595992.429981797,5811012.658218002
3.53184701E8,4600363.971204685,5823022.963239617
3.53191501E8,4589696.03921879,5817170.372346361
3.53225701E8,4591065.551890151,5819409.349434962
3.53240301E8,4602433.007264274,5810322.729673636
3.53243901E8,4596480.474056989,5810018.797615423
3.53248901E8,4608323.234833082,5813545.207211444
3.53258901E8,4598823.908144499,5817356.98120322
3.53265601E8,4596177.74180288,5823949.292391673
3.53273501E8,4588517.855457201,5829567.863636552
3.53276701E8,4584516.0644353945,5820220.223186122
3.53283801E8,4600492.688825439,5813373.331697844
3.53291501E8,4593911.965869709,5821853.459660973
3.53298501E8,4578633.534594932,5822945.819587922
3.53310401E8,4597690.552538731,5822837.956602764
3.53320501E8,4594550.808100827,5821705.01228275
3.53336001E8,4585221.930049956,5809998.396883877
3.53347001E8,4594542.091365787,5811920.79742241
3.53354301E8,4587245.989844325,5821250.56201446
3.53359801E8,4595283.868364326,5820609.549401056
3.53369101E8,4581219.71680962,5819798.213310407
3.53379001E8,4598663.86209511,5822010.757423483
3.53380001E8,4581901.960122647,5824112.144382296
3.53382601E8,4600427.532065675,5832442.412725944
3.53388401E8,4589882.331941183,5817950.785106902
3.53414601E8,4583788.942577945,5819706.538161876
3.53433901E8,4590363.762081671,5819635.814109396
3.53436401E8,4593671.099875319,5821712.654355004
3.53455501E8,4594113.696334345,5807497.519855775
3.53461001E8,4592002.035427935,5823803.187624565
3.53469401E8,4587932.322446721,5816212.923792983
3.53483601E8,4603288.597579887,5826440.937917964
3.53521401E8,4594696.965989876,5823699.16928643
3.53531001E8,4592784.885410443,5818483.769162712
3.53532301E8,4609871.186117149,5824400.288046828
3.53548001E8,4591681.419394296,5827787.352986482
3.53548201E8,4597141.735662268,5820826.507868955
3.53558401E8,4610225.215387424,5823478.267316074
3.53573701E8,4587481.35370599,5829207.429360049
3.53578901E8,4597905.242314911,5821627.512466441
3.53602701E8,4590147.484375605,5817698.200545047
3.53607701E8,4594295.8804703755,5810359.1208281955
3.53614001E8,4590911.596386176,5811546.09710171
3.53648601E8,4593091.04214034,5814569.339995602
3.53655601E8,4601020.615347162,5809290.892231199
3.53663801E8,4596084.392249078,5824475.847714455
3.53671801E8,4593426.944863936,5831030.585512339
3.53680201E8,4600465.880651222,5812593.738715048
3.53696301E8,4598232.901484363,5829001.83411437
3.53702801E8,4585608.680874597,5820144.548368438
3.53704201E8,4599726.923479086,5816712.6281932015
3.53707301E8,4584887.826639946,5821607.802699435
3.53722501E8,4596641.871481927,5816582.956205285
3.53742601E8,4606035.853520126,5821934.949637564
3.53743701E8,4603283.142402947,5828002.285731657
3.53755701E8,4592038.1287543215,5809663.685434438
3.53764201E8,4584861.170146095,5812469.261124151
3.53780101E8,4584825.037509282,5813873.737749581
3.53781401E8,4582051.557193375,5825222.505014147
3.53785101E8,4585963.913754177,5833720.335328032
3.53805901E8,4594991.121054458,5824301.130285929
3.53842701E8,4595965.746410366,5819608.981100091
3.53846001E8,4589016.9038210865,5812247.487947775
3.53850801E8,4603750.520538366,5826858.76234244
3.53853701E8,4589677.586636651,5819911.71332525
3.53855501E8,4583083.058182731,5824286.856566408
3.53873901E8,4588622.818508462,5814959.4389206385
3.53878601E8,4595242.394413463,5822847.670743685
3.53884601E8,4587634.3864578875,5813116.157165219
3.53899801E8,4587939.427867005,5821580.095712215
3.53910001E8,4592110.912029036,5830047.946083267
3.53916601E8,4585834.12308751,5811873.734531783
3.53916701E8,4599715.516122941,5815690.720883178
3.53923501E8,4597621.808249555,5812620.402115927
3.53934101E8,4598032.883941207,5825820.989611276
3.53941301E8,4594916.981274924,5823254.347296705
3.53976201E8,4597658.874555433,5817481.723703885
3.53982401E8,4584737.617092348,5821756.485694202
3.53984301E8,4598725.885620642,5830293.540245672
3.53984801E8,4600584.486155594,5823669.305901773
3.53984901E8,4578658.65923958,5824589.057993745
3.53990901E8,4588817.067866993,5821853.858376762
3.54001501E8,4600626.541903684,5828266.999159874
3.54002001E8,4586039.057305163,5818822.615707545
3.54022401E8,4587610.659657212,5828666.467446531
3.54052901E8,4591084.589034161,5816095.184810146
3.54054201E8,4588760.347219742,5810679.900202266
3.54062301E8,4602704.942465248,5819436.616755307
3.54063801E8,4608260.000354079,5823869.777374972
3.54072601E8,4603718.805405638,5817707.814288295
3.54087501E8,4593680.057035936,5817279.377573985
3.54089601E8,4594048.866652629,5822900.600864056
3.54092801E8,4594277.433208082,5819661.952495318
3.54093701E8,4604008.90728493,5821496.012700695
3.54101601E8,4595792.074098406,5817296.227268151
3.54104001E8,4583582.801585519,5810755.518809266
3.54111801E8,4601797.864022914,5824626.859122818
3.54115201E8,4601209.337457498,5820743.968718988
3.54121001E8,4585828.785533299,5816345.480822423
3.54121301E8,4586714.7636512285,5828067.405554923
3.54122701E8,4589540.973222907,5817286.365439978
3.54127501E8,4596817.845973481,5816469.329194583
3.54131601E8,4607963.198036531,5812383.714496396
3.54136001E8,4600761.592233521,5819874.175678215
3.54144101E8,4601178.993945346,5808896.658061881
3.54146701E8,4608572.98723169,5811137.894272088
3.54157201E8,4594898.306697332,5822657.79014428
3.54162201E8,4590257.172233995,5822024.245839381
3.54177701E8,4587095.798254494,5821350.807037191
3.54193701E8,4609882.041896061,5823739.708402223
3.54205401E8,4578618.048661866,5825697.264164689
3.54243501E8,4597144.888347541,5814736.403973943
3.54246601E8,4598462.8247809,5817953.245270657
3.54257301E8,4590946.5088542355,5817114.870990471
3.54280201E8,4592206.58798198,5821920.3447459275
3.54297501E8,4603174.748977539,5811889.216533477
3.54316401E8,4599750.170310997,5818659.993463315
3.54331001E8,4605645.217831226,5814061.708051934
3.54336001E8,4595788.612078635,5809744.472313069
3.54337601E8,4587357.692542101,5817237.884755176
3.54348401E8,4603408.151508327,5819923.2294406025
3.54356901E8,4604787.103028152,5814139.289452605
3.54359601E8,4600456.626730202,5817458.407808403
3.54371001E8,4594194.628044221,5818264.323101401
3.54381701E8,4594310.377544669,5819752.438283663
3.54390101E8,4580147.212086896,5824215.842122501
3.54400401E8,4601624.912098441,5835535.908208737
3.54434001E8,4599261.701102481,5815214.847891289
3.54434201E8,4605208.785827143,5820655.911496132
3.54435601E8,4576577.716153833,5812766.025901903
3.54453101E8,4584175.277268307,5820199.540111209
3.54474801E8,4599993.1975568505,5824862.119809867
3.54486701E8,4595933.995088455,5818121.846074592
3.54491601E8,4602954.46125048,5815576.850113687
3.54501101E8,4578172.343478843,5822824.235698141
3.54502201E8,4594181.024199279,5824935.872549626
3.54504101E8,4601126.933921104,5815558.327728233
3.54539301E8,4590595.066925586,5818585.22010478
3.54549201E8,4596076.760870333,5820628.062722302
3.54550901E8,4588577.960783034,5821580.991425289
3.54554901E8,4591213.196269876,5814843.963402777
3.54567501E8,4585700.927601692,5823955.129492628
3.54579501E8,4588270.788816132,5828800.542998573
3.54587001E8,4596359.532374662,5825247.467777994
3.54587401E8,4605998.251696277,5827596.516264381
3.54599001E8,4601827.30597451,5821602.311595111
3.54605201E8,4597624.108481756,5812112.569832684
3.54610301E8,4593164.723997164,5819219.675500608
3.54636701E8,4604561.240761912,5810374.8318263125
3.54649001E8,4598629.814514352,5817950.393416182
3.54652401E8,4590284.151138934,5817166.093056456
3.54660001E8,4599165.269037515,5821967.391355132
3.54662801E8,4587994.276577654,5823535.495155067
3.54667401E8,4591908.575667145,5832976.720712131
3.54681401E8,4599183.888693956,5816220.737961239
3.54688001E8,4582094.146473841,5827282.918751262
3.54695601E8,4595445.246246196,5813532.828212966
3.54697901E8,4591330.981362055,5818465.068589848
3.54706601E8,4585617.331050611,5823983.827021974
3.54709301E8,4592963.161103755,5818762.885677001
3.54712801E8,4588497.383399791,5817859.689945904
3.54717701E8,4601616.685202796,5821659.414787305
3.54731601E8,4603885.138246908,5821905.123606838
3.54749401E8,4577121.99592369,5824912.277636837
3.54751501E8,4594412.599781045,5820609.764540631
3.54773301E8,4599566.59418038,5819551.788976614
3.54774101E8,4588469.540404911,5821223.944938661
3.54776401E8,4582002.188165322,5823837.0764099285
3.54779101E8,4595516.504282482,5822420.75318564
3.54785101E8,4598645.72672293,5811242.425472305
3.54793001E8,4597640.992898269,5816317.316949463
3.54806501E8,4590349.045476836,5810653.4074656945
